cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
13c88bda-ba55-404d-8859-f58be83fc1fe,,0,这期真的太治愈了，看了三遍,2025-10-27 09:15:10,用户051,156,0
31d6af30-e5bb-4d4c-acf1-7bf204fc72ce,13c88bda-ba55-404d-8859-f58be83fc1fe,1,我也是，每次都被打动,2025-10-27 09:32:42,用户A51,42,0
a043c399-351a-4f25-812b-3240e4d44722,,0,有种纪录片的质感,2025-10-27 10:20:25,用户052,88,0
bc5f2255-b7d6-4bc1-bc4d-b3ec490bc79d,a043c399-351a-4f25-812b-3240e4d44722,1,光影很真实,2025-10-27 10:35:16,用户A52,25,0
1dda68b9-8e59-4060-ab44-6679d8faf8c7,,0,这背景音乐叫什么？,2025-10-27 11:03:14,用户053,63,0
8b6b1351-cfaa-445e-9df6-80f3fad77123,1dda68b9-8e59-4060-ab44-6679d8faf8c7,1,《风的形状》,2025-10-27 11:19:02,用户A53,19,0
689171db-01a0-4f6d-b540-85b7de3e317b,,0,博主太会选素材了,2025-10-27 12:24:18,用户054,117,0
b2b70de2-07ea-4fdf-a574-b74cf6df3ef5,689171db-01a0-4f6d-b540-85b7de3e317b,1,每帧都像画,2025-10-27 12:35:20,用户A54,33,0
04e83b06-adb2-4e98-8c88-2d6d7347e87f,,0,这个色调真的太好看了,2025-10-27 13:17:59,用户055,79,0
36f2d299-412b-4959-ba0e-8437e2d3de54,,0,有点像日剧的镜头语言,2025-10-27 14:22:46,用户056,95,0
2584505b-5be5-41ee-9df5-38901a6c98d2,36f2d299-412b-4959-ba0e-8437e2d3de54,1,特别干净,2025-10-27 14:39:00,用户A56,27,0
c58042b2-9d21-46fd-88d4-38f4f00f5757,,0,看到最后泪崩了,2025-10-27 15:31:18,用户057,163,0
0265d9ec-adfd-4617-9095-0a77a722ee52,c58042b2-9d21-46fd-88d4-38f4f00f5757,1,太触动了,2025-10-27 15:47:52,用户A57,48,0
2179eca2-1cb2-4726-a280-f8ac9fd4648f,,0,这期真的有力量,2025-10-27 16:43:09,用户058,138,0
2cc5d007-df59-43aa-bc43-2db2aa9087ef,2179eca2-1cb2-4726-a280-f8ac9fd4648f,1,“温柔的人最强大”,2025-10-27 17:00:31,用户A58,44,0
7d764c27-6b26-4754-ab08-82d058f75859,,0,每次都被文案打动,2025-10-27 17:50:05,用户059,119,0
18f0ef78-11d6-4239-91a7-cac9c50d90e1,,0,看完又想起了某个人,2025-10-27 18:35:42,用户060,102,0
ba9e4c91-3db3-4f33-8f02-efe6d32703c3,18f0ef78-11d6-4239-91a7-cac9c50d90e1,1,我懂那种感觉,2025-10-27 18:52:00,用户A60,35,0
69fd43bd-6f94-4ee1-b52a-5b11f0649368,,0,真的希望这种风格一直保持,2025-10-28 09:20:51,用户061,127,0
f9e36077-4378-4731-bd60-20a7099300ef,69fd43bd-6f94-4ee1-b52a-5b11f0649368,1,永远支持,2025-10-28 09:36:09,用户A61,39,0
5e035254-7396-49d1-bc59-c8ccf88cd6ee,,0,光影太绝了,2025-10-28 10:14:27,用户062,84,0
2cb4780f-20f6-425a-a87a-e30f322e8cfd,5e035254-7396-49d1-bc59-c8ccf88cd6ee,1,感觉像电影镜头,2025-10-28 10:25:50,用户A62,22,0
18c5ab21-4e14-4fc2-812c-7f9ab8d4f6d3,,0,文案真的越来越有深度,2025-10-28 11:28:33,用户063,112,0
7b58e4a7-2a97-4e78-b155-8983fb29ad7a,18c5ab21-4e14-4fc2-812c-7f9ab8d4f6d3,1,尤其是结尾那段,2025-10-28 11:39:46,用户A63,30,0
051f7a74-921a-4118-8bed-057d2666a9dc,,0,这音乐是原创的吗？,2025-10-28 12:10:59,用户064,74,0
83be70e9-7fcb-4654-a21e-5322cefe03ed,,0,太美了吧这取景,2025-10-28 13:05:14,用户065,96,0
538a4c8d-6c24-4049-b1b4-51534fa02b3b,83be70e9-7fcb-4654-a21e-5322cefe03ed,1,光线抓得好,2025-10-28 13:21:58,用户A65,28,0
f2466fcc-f4d2-4f31-a723-65c4359d6d24,,0,想看这个系列的幕后,2025-10-28 14:19:44,用户066,105,0
6a8c10fa-3199-4398-aef7-34aded95d6b9,f2466fcc-f4d2-4f31-a723-65c4359d6d24,1,他们微博有发,2025-10-28 14:35:10,用户A66,31,0
0dde2947-d482-407a-9787-cb2e2d568c68,,0,感觉故事很真实,2025-10-28 15:42:27,用户067,91,0
1d35476c-151d-405f-a921-e52dec654de3,0dde2947-d482-407a-9787-cb2e2d568c68,1,像生活里的片段,2025-10-28 15:59:18,用户A67,24,0
e9767c4d-990d-4ce2-ae34-2abb6c69daa0,,0,太温柔了这期,2025-10-28 16:37:51,用户068,152,0
6ce74b14-d41c-4c19-833a-f416e9274656,e9767c4d-990d-4ce2-ae34-2abb6c69daa0,1,温柔到骨子里,2025-10-28 16:55:20,用户A68,50,0
20d83a17-7e9d-4418-8c00-db931bc82fd8,,0,看到那句话直接泪目,2025-10-28 17:26:10,用户069,134,0
6f6af1e4-f2df-4514-b8d8-2ef67c8840c5,20d83a17-7e9d-4418-8c00-db931bc82fd8,1,“要温柔也要坚定”,2025-10-28 17:44:09,用户A69,46,0
d39f4ef2-bb4e-4e51-a3b2-f16d05563430,,0,这段bgm让我想起夏天,2025-10-28 18:18:42,用户070,83,0
a1965f71-c58f-4c18-8098-70d6dcae6541,,0,太喜欢这个系列了,2025-10-29 09:09:16,用户071,145,0
9625b13d-d1e8-41e9-a031-428baeb36e33,a1965f71-c58f-4c18-8098-70d6dcae6541,1,我都收藏了,2025-10-29 09:22:47,用户A71,38,0
28613310-c46f-485a-bda6-ea3147491ffc,,0,感觉节奏刚刚好,2025-10-29 10:22:03,用户072,103,0
998a1fe6-33ab-48df-b62c-03bed88cda78,28613310-c46f-485a-bda6-ea3147491ffc,1,毫不拖沓,2025-10-29 10:37:55,用户A72,29,0
0855e70a-5102-4c98-8b5c-2ec4a8dfa869,,0,画面好有质感,2025-10-29 11:11:28,用户073,116,0
af056a35-ba6a-43e2-b402-312377adde89,,0,看完好平静,2025-10-29 12:27:44,用户074,98,0
d85a742b-cb56-4ebc-87ef-eac7d6377d41,af056a35-ba6a-43e2-b402-312377adde89,1,很疗愈,2025-10-29 12:45:09,用户A74,25,0
c814046c-eb27-4c1d-9df3-42e9e4c36db6,,0,太会讲故事了,2025-10-29 13:33:51,用户075,122,0
89a4bbb5-1f8e-48ba-af2a-f730b0eb6d81,c814046c-eb27-4c1d-9df3-42e9e4c36db6,1,文案真绝,2025-10-29 13:50:21,用户A75,34,0
c844538f-c3b2-4c3c-b77b-ff4bd0689eaf,,0,感觉每一集都像电影,2025-10-29 14:16:37,用户076,139,0
d35ed16d-f001-4f8e-b775-929af2f9a774,c844538f-c3b2-4c3c-b77b-ff4bd0689eaf,1,剧本也写得好,2025-10-29 14:31:40,用户A76,37,0
e9a0c9b3-c0cf-4016-8909-b69babf30ea2,,0,这期太短了！还想看！,2025-10-29 15:28:19,用户077,110,0
daa66637-35d0-42c7-9f9b-eeb21a55379b,e9a0c9b3-c0cf-4016-8909-b69babf30ea2,1,同感不够看,2025-10-29 15:45:55,用户A77,32,0
d675607d-058a-45d2-99c7-24713220865f,,0,想问滤镜名字,2025-10-29 16:20:04,用户078,75,0
67bc5f60-9e3e-4a05-9536-fb66770122ca,d675607d-058a-45d2-99c7-24713220865f,1,可能是CineBloom,2025-10-29 16:37:22,用户A78,20,0
94a0cd8b-e851-4bf6-aea2-45f28701c5c5,,0,自己看了都想重新出发,2025-10-29 17:12:47,用户079,158,0
74bb1b19-1aca-4d3d-9a12-190bd1832161,94a0cd8b-e851-4bf6-aea2-45f28701c5c5,1,加油！生活还在继续,2025-10-29 17:27:14,用户A79,49,0
c41ffa6b-2836-4689-8206-36723ba3515a,,0,这期真的有点意思,2025-10-29 18:04:18,用户080,88,0
54107397-934f-4a12-9ce2-05597d36754b,c41ffa6b-2836-4689-8206-36723ba3515a,1,同感，比上期好,2025-10-29 18:19:31,用户A80,24,0
1b019a69-9c1a-4fbc-aef2-d05cc8c8d64e,,0,我爱这镜头语言,2025-10-30 09:17:03,用户081,133,0
fcb92dbd-965c-4e08-9422-7f09f2b81204,1b019a69-9c1a-4fbc-aef2-d05cc8c8d64e,1,构图太美了,2025-10-30 09:34:12,用户A81,42,0
b660a3a8-dbd0-4daa-b59a-b30eba34ef1e,,0,看完心都静了,2025-10-30 10:09:45,用户082,124,0
ff48ac4e-ac45-4c57-884f-4e4a1122fff6,b660a3a8-dbd0-4daa-b59a-b30eba34ef1e,1,太有感染力,2025-10-30 10:26:00,用户A82,40,0
